value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3
35.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.485,0.515,,
37.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.601,0.399,,
40.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.75,0.25,,
45.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.851,0.149,,
51.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.929,0.071,,
64.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.969,0.031,,
36.80000000000001,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.12,0.88,,
39.900000000000034,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.235,0.765,,
41.80000000000001,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.345,0.655,,
42.80000000000001,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.45,0.55,,
45.0,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.551,0.449,,
46.0,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.648,0.352,,
46.0,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.741,0.259,,
47.80000000000001,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.831,0.169,,
49.80000000000001,Celcius,molar,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.917,0.083,,
-2.9,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.1,0.9,,
-4.9,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.2,0.8,,
-5.6,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.3,0.7,,
-7.8,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.4,0.6,,
-8.8,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.5,0.5,,
-10.5,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.6,0.4,,
-11.6,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.7,0.3,,
-11.9,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.8,0.2,,
-13.5,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",,,0.9,0.1,,
7.650000000000034,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.01,0.99,,
3.47,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.05,0.95,,
4.350000000000023,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.054,0.946,,
-0.06,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.1,0.9,,
-1.1499999999999773,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.113,0.887,,
-2.99,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.15,0.85,,
-4.149999999999977,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.179,0.821,,
-5.528,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.2,0.8,,
-7.149999999999977,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.254,0.746,,
-8.46,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.3,0.7,,
-8.149999999999977,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.338,0.662,,
-10.0,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.4,0.6,,
-9.149999999999975,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.433,0.567,,
-10.99,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.5,0.5,,
-10.149999999999975,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.543,0.457,,
-11.98,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.6,0.4,,
-11.449999999999989,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.671,0.329,,
-12.97,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.7,0.3,,
-13.52,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.8,0.2,,
-12.349999999999966,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.821,0.179,,
-13.95,Celcius,molar,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.9,0.1,,
-4.149999999999977,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.179,0.821,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.329,0.671,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.457,0.543,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.567,0.433,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.662,0.338,,
-2.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.746,0.254,,
-0.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.821,0.179,,
1.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.887,0.113,,
8.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.946,0.054,,
12.850000000000025,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.968,0.032,,
16.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.979,0.021,,
22.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.99,0.01,,
18.15,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.787,0.213,,
19.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",0.39,0.316,0.132,0.162
21.55,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",,0.175,0.214,0.611,
24.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.2,0.8,,
21.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.35,0.65,,
18.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.52,0.48,,
14.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.799,0.201,,
-1.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.115,0.885,,
-1.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.227,0.773,,
0.1500000000000113,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.334,0.666,,
-0.6499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.439,0.561,,
1.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.539,0.461,,
2.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.637,0.363,,
4.350000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.732,0.268,,
7.350000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.824,0.176,,
10.350000000000025,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.913,0.087,,
-0.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,,0.366,0.355,0.279,
1.55,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.236,0.764,,
15.95,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3","InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.09,0.323,0.044,0.543
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.134,0.866,,
3.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.258,0.742,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.373,0.627,,
3.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.481,0.519,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.581,0.419,,
4.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.657,0.343,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.676,0.324,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.764,0.236,,
6.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.847,0.153,,
8.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.926,0.074,,
11.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.056,0.944,,
12.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.117,0.883,,
12.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.185,0.815,,
12.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.261,0.739,,
10.350000000000003,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.346,0.654,,
14.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.442,0.558,,
14.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.552,0.448,,
15.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.679,0.321,,
15.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.826,0.174,,
22.7,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.1,0.9,,
24.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.2,0.8,,
25.5,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.3,0.7,,
26.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.4,0.6,,
28.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.5,0.5,,
29.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.6,0.4,,
30.9,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.7,0.3,,
32.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.8,0.2,,
33.6,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.9,0.1,,
-0.9499999999999886,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.098,0.902,,
0.1500000000000341,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.197,0.803,,
1.150000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.296,0.704,,
-0.8499999999999659,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.395,0.605,,
0.1500000000000341,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.495,0.505,,
2.050000000000012,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.595,0.405,,
3.050000000000012,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.696,0.304,,
8.050000000000011,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.797,0.203,,
20.05000000000001,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.898,0.102,,
28.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.055,0.478,0.451,0.016
25.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.59,0.41,,
35.85,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.1,0.9,,
35.05,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.2,0.8,,
34.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.3,0.7,,
33.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.4,0.6,,
33.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.5,0.5,,
33.1,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.6,0.4,,
33.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.7,0.3,,
33.7,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.8,0.2,,
34.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.9,0.1,,
8.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.114,0.886,,
8.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.225,0.775,,
5.45,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.242,0.758,,
9.850000000000025,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.332,0.668,,
12.05,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.374,0.626,,
9.850000000000025,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.436,0.564,,
10.850000000000025,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.537,0.463,,
11.850000000000025,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.635,0.365,,
13.950000000000044,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.73,0.27,,
17.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.823,0.177,,
23.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.913,0.087,,
27.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.948,0.052,,
33.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.983,0.017,,
